timestamp,pressure,unit
2025-11-19 15:35:33,0.091,mbar
2025-11-19 15:35:40,0.091,mbar
2025-11-19 15:35:47,0.091,mbar
2025-11-19 15:35:54,0.091,mbar
2025-11-19 15:36:01,0.091,mbar
2025-11-19 15:36:08,0.091,mbar
2025-11-19 15:36:15,0.091,mbar
2025-11-19 15:36:22,0.091,mbar
2025-11-19 15:36:29,0.091,mbar
2025-11-19 15:36:36,0.091,mbar
2025-11-19 15:36:43,0.091,mbar
2025-11-19 15:36:50,0.091,mbar
2025-11-19 15:36:57,0.091,mbar
2025-11-19 15:37:04,0.091,mbar
2025-11-19 15:37:11,0.091,mbar
2025-11-19 15:37:18,0.091,mbar
2025-11-19 15:37:25,0.091,mbar
2025-11-19 15:37:32,0.091,mbar
2025-11-19 15:37:39,0.091,mbar
2025-11-19 15:37:46,0.091,mbar
2025-11-19 15:37:53,0.091,mbar
2025-11-19 15:38:00,0.091,mbar
2025-11-19 15:38:07,0.091,mbar
2025-11-19 15:38:14,0.091,mbar
2025-11-19 15:38:21,0.091,mbar
2025-11-19 15:38:28,0.091,mbar
2025-11-19 15:38:35,0.091,mbar
2025-11-19 15:38:42,0.091,mbar
2025-11-19 15:38:49,0.091,mbar
2025-11-19 15:38:56,0.091,mbar
2025-11-19 15:39:03,0.091,mbar
2025-11-19 15:39:10,0.091,mbar
2025-11-19 15:39:17,0.09,mbar
2025-11-19 15:39:24,0.091,mbar
2025-11-19 15:39:31,0.091,mbar
2025-11-19 15:39:38,0.09,mbar
2025-11-19 15:39:45,0.09,mbar
2025-11-19 15:39:52,0.091,mbar
2025-11-19 15:39:59,0.09,mbar
2025-11-19 15:40:06,0.09,mbar
2025-11-19 15:40:13,0.09,mbar
2025-11-19 15:40:20,0.09,mbar
2025-11-19 15:40:27,0.09,mbar
2025-11-19 15:40:34,0.09,mbar
2025-11-19 15:40:41,0.09,mbar
2025-11-19 15:40:48,0.09,mbar
2025-11-19 15:40:55,0.09,mbar
2025-11-19 15:41:02,0.09,mbar
2025-11-19 15:41:09,0.09,mbar
2025-11-19 15:41:16,0.09,mbar
2025-11-19 15:41:23,0.09,mbar
2025-11-19 15:41:30,0.09,mbar
2025-11-19 15:41:37,0.09,mbar
2025-11-19 15:41:44,0.09,mbar
2025-11-19 15:41:51,0.09,mbar
2025-11-19 15:41:58,0.09,mbar
2025-11-19 15:42:05,0.09,mbar
2025-11-19 15:42:12,0.09,mbar
2025-11-19 15:42:19,0.09,mbar
2025-11-19 15:42:26,0.09,mbar
2025-11-19 15:42:33,0.09,mbar
2025-11-19 15:42:40,0.09,mbar
